frame_id,kp_name,kp_index,x_2d,y_2d
45,nose,0,898.1164,586.61127
45,left_eye,1,1017.0769,476.04596
45,right_eye,2,847.1262,498.44788
45,left_ear,3,1243.6029,515.505
45,right_ear,4,NaN,NaN
45,left_shoulder,5,NaN,NaN
45,right_shoulder,6,791.24536,891.52783
45,left_elbow,7,NaN,NaN
45,right_elbow,8,NaN,NaN
45,left_wrist,9,NaN,NaN
45,right_wrist,10,NaN,NaN
45,left_hip,11,NaN,NaN
45,right_hip,12,NaN,NaN
45,left_knee,13,NaN,NaN
45,right_knee,14,NaN,NaN
45,left_ankle,15,NaN,NaN
45,right_ankle,16,NaN,NaN
46,nose,0,895.29865,587.10004
46,left_eye,1,1012.93097,475.841
46,right_eye,2,843.84894,499.13934
46,left_ear,3,1239.3927,512.1014
46,right_ear,4,NaN,NaN
46,left_shoulder,5,NaN,NaN
46,right_shoulder,6,790.2498,892.52405
46,left_elbow,7,NaN,NaN
46,right_elbow,8,NaN,NaN
46,left_wrist,9,NaN,NaN
46,right_wrist,10,NaN,NaN
46,left_hip,11,NaN,NaN
46,right_hip,12,NaN,NaN
46,left_knee,13,NaN,NaN
46,right_knee,14,NaN,NaN
46,left_ankle,15,NaN,NaN
46,right_ankle,16,NaN,NaN
47,nose,0,892.9454,587.0853
47,left_eye,1,1009.4325,476.72235
47,right_eye,2,842.5954,501.0746
47,left_ear,3,1239.6172,509.24054
47,right_ear,4,NaN,NaN
47,left_shoulder,5,NaN,NaN
47,right_shoulder,6,776.43036,907.6896
47,left_elbow,7,NaN,NaN
47,right_elbow,8,NaN,NaN
47,left_wrist,9,NaN,NaN
47,right_wrist,10,NaN,NaN
47,left_hip,11,NaN,NaN
47,right_hip,12,NaN,NaN
47,left_knee,13,NaN,NaN
47,right_knee,14,NaN,NaN
47,left_ankle,15,NaN,NaN
47,right_ankle,16,NaN,NaN
48,nose,0,892.3114,587.16394
48,left_eye,1,1009.0189,476.3685
48,right_eye,2,841.70776,501.0635
48,left_ear,3,1239.1692,509.86627
48,right_ear,4,NaN,NaN
48,left_shoulder,5,NaN,NaN
48,right_shoulder,6,773.8941,909.17914
48,left_elbow,7,NaN,NaN
48,right_elbow,8,NaN,NaN
48,left_wrist,9,NaN,NaN
48,right_wrist,10,NaN,NaN
48,left_hip,11,NaN,NaN
48,right_hip,12,NaN,NaN
48,left_knee,13,NaN,NaN
48,right_knee,14,NaN,NaN
48,left_ankle,15,NaN,NaN
48,right_ankle,16,NaN,NaN
49,nose,0,895.45404,589.23474
49,left_eye,1,1011.39685,478.39844
49,right_eye,2,843.2427,500.93704
49,left_ear,3,1237.9136,506.09933
49,right_ear,4,NaN,NaN
49,left_shoulder,5,NaN,NaN
49,right_shoulder,6,785.6723,887.3991
49,left_elbow,7,NaN,NaN
49,right_elbow,8,NaN,NaN
49,left_wrist,9,NaN,NaN
49,right_wrist,10,NaN,NaN
49,left_hip,11,NaN,NaN
49,right_hip,12,NaN,NaN
49,left_knee,13,NaN,NaN
49,right_knee,14,NaN,NaN
49,left_ankle,15,NaN,NaN
49,right_ankle,16,NaN,NaN
50,nose,0,898.60486,589.3849
50,left_eye,1,1013.8102,477.44675
50,right_eye,2,844.7002,500.86453
50,left_ear,3,1236.987,505.91635
50,right_ear,4,NaN,NaN
50,left_shoulder,5,NaN,NaN
50,right_shoulder,6,784.43756,889.0763
50,left_elbow,7,NaN,NaN
50,right_elbow,8,NaN,NaN
50,left_wrist,9,NaN,NaN
50,right_wrist,10,NaN,NaN
50,left_hip,11,NaN,NaN
50,right_hip,12,NaN,NaN
50,left_knee,13,NaN,NaN
50,right_knee,14,NaN,NaN
50,left_ankle,15,NaN,NaN
50,right_ankle,16,NaN,NaN
51,nose,0,906.5378,580.93353
51,left_eye,1,1021.8925,472.3452
51,right_eye,2,852.3887,498.0438
51,left_ear,3,1241.6641,509.02686
51,right_ear,4,NaN,NaN
51,left_shoulder,5,NaN,NaN
51,right_shoulder,6,766.9425,908.6444
51,left_elbow,7,NaN,NaN
51,right_elbow,8,NaN,NaN
51,left_wrist,9,NaN,NaN
51,right_wrist,10,NaN,NaN
51,left_hip,11,NaN,NaN
51,right_hip,12,NaN,NaN
51,left_knee,13,NaN,NaN
51,right_knee,14,NaN,NaN
51,left_ankle,15,NaN,NaN
51,right_ankle,16,NaN,NaN
52,nose,0,909.34705,580.9014
52,left_eye,1,1026.3939,471.539
52,right_eye,2,853.84784,496.92923
52,left_ear,3,1244.0397,513.94135
52,right_ear,4,NaN,NaN
52,left_shoulder,5,NaN,NaN
52,right_shoulder,6,766.12054,912.64453
52,left_elbow,7,NaN,NaN
52,right_elbow,8,NaN,NaN
52,left_wrist,9,NaN,NaN
52,right_wrist,10,NaN,NaN
52,left_hip,11,NaN,NaN
52,right_hip,12,NaN,NaN
52,left_knee,13,NaN,NaN
52,right_knee,14,NaN,NaN
52,left_ankle,15,NaN,NaN
52,right_ankle,16,NaN,NaN
53,nose,0,916.55853,578.33057
53,left_eye,1,1033.4067,469.50107
53,right_eye,2,859.92114,494.1799
53,left_ear,3,1245.9587,516.44446
53,right_ear,4,NaN,NaN
53,left_shoulder,5,NaN,NaN
53,right_shoulder,6,764.9687,916.93054
53,left_elbow,7,NaN,NaN
53,right_elbow,8,NaN,NaN
53,left_wrist,9,NaN,NaN
53,right_wrist,10,NaN,NaN
53,left_hip,11,NaN,NaN
53,right_hip,12,NaN,NaN
53,left_knee,13,NaN,NaN
53,right_knee,14,NaN,NaN
53,left_ankle,15,NaN,NaN
53,right_ankle,16,NaN,NaN
54,nose,0,924.62585,574.10657
54,left_eye,1,1040.3069,465.2992
54,right_eye,2,864.5663,490.27744
54,left_ear,3,1245.8878,516.5895
54,right_ear,4,NaN,NaN
54,left_shoulder,5,NaN,NaN
54,right_shoulder,6,763.33673,919.9574
54,left_elbow,7,NaN,NaN
54,right_elbow,8,NaN,NaN
54,left_wrist,9,NaN,NaN
54,right_wrist,10,NaN,NaN
54,left_hip,11,NaN,NaN
54,right_hip,12,NaN,NaN
54,left_knee,13,NaN,NaN
54,right_knee,14,NaN,NaN
54,left_ankle,15,NaN,NaN
54,right_ankle,16,NaN,NaN
55,nose,0,933.48834,563.57635
55,left_eye,1,1047.3712,457.1313
55,right_eye,2,871.1609,482.4049
55,left_ear,3,1246.1239,516.332
55,right_ear,4,827.96423,543.8108
55,left_shoulder,5,NaN,NaN
55,right_shoulder,6,765.45935,923.24536
55,left_elbow,7,NaN,NaN
55,right_elbow,8,NaN,NaN
55,left_wrist,9,NaN,NaN
55,right_wrist,10,NaN,NaN
55,left_hip,11,NaN,NaN
55,right_hip,12,NaN,NaN
55,left_knee,13,NaN,NaN
55,right_knee,14,NaN,NaN
55,left_ankle,15,NaN,NaN
55,right_ankle,16,NaN,NaN
56,nose,0,936.9095,560.4638
56,left_eye,1,1051.0752,453.756
56,right_eye,2,872.59625,479.2355
56,left_ear,3,1248.4716,516.2654
56,right_ear,4,826.566,544.9133
56,left_shoulder,5,NaN,NaN
56,right_shoulder,6,765.3749,924.7955
56,left_elbow,7,NaN,NaN
56,right_elbow,8,NaN,NaN
56,left_wrist,9,NaN,NaN
56,right_wrist,10,NaN,NaN
56,left_hip,11,NaN,NaN
56,right_hip,12,NaN,NaN
56,left_knee,13,NaN,NaN
56,right_knee,14,NaN,NaN
56,left_ankle,15,NaN,NaN
56,right_ankle,16,NaN,NaN
57,nose,0,943.4369,553.80615
57,left_eye,1,1055.9857,448.83167
57,right_eye,2,875.6911,474.6454
57,left_ear,3,1247.906,516.3581
57,right_ear,4,823.9621,548.1586
57,left_shoulder,5,NaN,NaN
57,right_shoulder,6,766.5978,924.8528
57,left_elbow,7,NaN,NaN
57,right_elbow,8,NaN,NaN
57,left_wrist,9,NaN,NaN
57,right_wrist,10,NaN,NaN
57,left_hip,11,NaN,NaN
57,right_hip,12,NaN,NaN
57,left_knee,13,NaN,NaN
57,right_knee,14,NaN,NaN
57,left_ankle,15,NaN,NaN
57,right_ankle,16,NaN,NaN
58,nose,0,948.92487,550.33856
58,left_eye,1,1060.6917,447.73584
58,right_eye,2,877.3584,469.10797
58,left_ear,3,1245.1605,521.6239
58,right_ear,4,817.8596,547.8473
58,left_shoulder,5,NaN,NaN
58,right_shoulder,6,776.2802,908.60645
58,left_elbow,7,NaN,NaN
58,right_elbow,8,NaN,NaN
58,left_wrist,9,NaN,NaN
58,right_wrist,10,NaN,NaN
58,left_hip,11,NaN,NaN
58,right_hip,12,NaN,NaN
58,left_knee,13,NaN,NaN
58,right_knee,14,NaN,NaN
58,left_ankle,15,NaN,NaN
58,right_ankle,16,NaN,NaN
59,nose,0,950.0975,548.4589
59,left_eye,1,1061.783,447.0044
59,right_eye,2,878.2186,467.45667
59,left_ear,3,1244.9622,522.1975
59,right_ear,4,816.74243,546.9938
59,left_shoulder,5,NaN,NaN
59,right_shoulder,6,772.4573,906.6984
59,left_elbow,7,NaN,NaN
59,right_elbow,8,NaN,NaN
59,left_wrist,9,NaN,NaN
59,right_wrist,10,NaN,NaN
59,left_hip,11,NaN,NaN
59,right_hip,12,NaN,NaN
59,left_knee,13,NaN,NaN
59,right_knee,14,NaN,NaN
59,left_ankle,15,NaN,NaN
59,right_ankle,16,NaN,NaN
60,nose,0,950.1645,547.18146
60,left_eye,1,1061.95,445.67
60,right_eye,2,878.77203,465.89255
60,left_ear,3,1245.094,521.171
60,right_ear,4,817.5456,545.30444
60,left_shoulder,5,NaN,NaN
60,right_shoulder,6,770.1873,907.07196
60,left_elbow,7,NaN,NaN
60,right_elbow,8,NaN,NaN
60,left_wrist,9,NaN,NaN
60,right_wrist,10,NaN,NaN
60,left_hip,11,NaN,NaN
60,right_hip,12,NaN,NaN
60,left_knee,13,NaN,NaN
60,right_knee,14,NaN,NaN
60,left_ankle,15,NaN,NaN
60,right_ankle,16,NaN,NaN
61,nose,0,944.1723,540.8164
61,left_eye,1,1055.8728,442.86255
61,right_eye,2,876.95184,463.71182
61,left_ear,3,1243.5261,519.02435
61,right_ear,4,821.4114,541.96295
61,left_shoulder,5,NaN,NaN
61,right_shoulder,6,761.01,931.4925
61,left_elbow,7,NaN,NaN
61,right_elbow,8,NaN,NaN
61,left_wrist,9,NaN,NaN
61,right_wrist,10,NaN,NaN
61,left_hip,11,NaN,NaN
61,right_hip,12,NaN,NaN
61,left_knee,13,NaN,NaN
61,right_knee,14,NaN,NaN
61,left_ankle,15,NaN,NaN
61,right_ankle,16,NaN,NaN
62,nose,0,943.86523,542.411
62,left_eye,1,1056.8042,440.6542
62,right_eye,2,873.3547,461.36224
62,left_ear,3,1243.3347,517.9356
62,right_ear,4,815.13513,542.0556
62,left_shoulder,5,NaN,NaN
62,right_shoulder,6,769.7317,906.70654
62,left_elbow,7,NaN,NaN
62,right_elbow,8,NaN,NaN
62,left_wrist,9,NaN,NaN
62,right_wrist,10,NaN,NaN
62,left_hip,11,NaN,NaN
62,right_hip,12,NaN,NaN
62,left_knee,13,NaN,NaN
62,right_knee,14,NaN,NaN
62,left_ankle,15,NaN,NaN
62,right_ankle,16,NaN,NaN
63,nose,0,930.9505,538.50256
63,left_eye,1,1044.5745,439.44434
63,right_eye,2,867.21344,463.5675
63,left_ear,3,1241.8845,515.57825
63,right_ear,4,820.9508,542.0979
63,left_shoulder,5,NaN,NaN
63,right_shoulder,6,764.86273,932.5129
63,left_elbow,7,NaN,NaN
63,right_elbow,8,NaN,NaN
63,left_wrist,9,NaN,NaN
63,right_wrist,10,NaN,NaN
63,left_hip,11,NaN,NaN
63,right_hip,12,NaN,NaN
63,left_knee,13,NaN,NaN
63,right_knee,14,NaN,NaN
63,left_ankle,15,NaN,NaN
63,right_ankle,16,NaN,NaN
64,nose,0,924.9477,540.733
64,left_eye,1,1036.8297,438.232
64,right_eye,2,863.8515,466.01443
64,left_ear,3,1237.8762,507.3206
64,right_ear,4,826.8336,539.917
64,left_shoulder,5,NaN,NaN
64,right_shoulder,6,769.5093,924.43823
64,left_elbow,7,NaN,NaN
64,right_elbow,8,NaN,NaN
64,left_wrist,9,NaN,NaN
64,right_wrist,10,NaN,NaN
64,left_hip,11,NaN,NaN
64,right_hip,12,NaN,NaN
64,left_knee,13,NaN,NaN
64,right_knee,14,NaN,NaN
64,left_ankle,15,NaN,NaN
64,right_ankle,16,NaN,NaN
65,nose,0,916.3874,541.7432
65,left_eye,1,1028.1985,438.49722
65,right_eye,2,857.6925,468.85782
65,left_ear,3,1235.5967,502.46097
65,right_ear,4,NaN,NaN
65,left_shoulder,5,NaN,NaN
65,right_shoulder,6,778.23193,920.2235
65,left_elbow,7,NaN,NaN
65,right_elbow,8,NaN,NaN
65,left_wrist,9,NaN,NaN
65,right_wrist,10,NaN,NaN
65,left_hip,11,NaN,NaN
65,right_hip,12,NaN,NaN
65,left_knee,13,NaN,NaN
65,right_knee,14,NaN,NaN
65,left_ankle,15,NaN,NaN
65,right_ankle,16,NaN,NaN
66,nose,0,908.6376,548.03876
66,left_eye,1,1021.81757,440.3936
66,right_eye,2,849.4652,470.38525
66,left_ear,3,1233.8083,500.0793
66,right_ear,4,NaN,NaN
66,left_shoulder,5,NaN,NaN
66,right_shoulder,6,788.68146,900.70654
66,left_elbow,7,NaN,NaN
66,right_elbow,8,NaN,NaN
66,left_wrist,9,NaN,NaN
66,right_wrist,10,NaN,NaN
66,left_hip,11,NaN,NaN
66,right_hip,12,NaN,NaN
66,left_knee,13,NaN,NaN
66,right_knee,14,NaN,NaN
66,left_ankle,15,NaN,NaN
66,right_ankle,16,NaN,NaN
67,nose,0,892.9501,552.62036
67,left_eye,1,1007.0386,442.29828
67,right_eye,2,838.467,471.95377
67,left_ear,3,1229.6621,491.07507
67,right_ear,4,NaN,NaN
67,left_shoulder,5,NaN,NaN
67,right_shoulder,6,789.74207,891.07153
67,left_elbow,7,NaN,NaN
67,right_elbow,8,NaN,NaN
67,left_wrist,9,NaN,NaN
67,right_wrist,10,NaN,NaN
67,left_hip,11,NaN,NaN
67,right_hip,12,NaN,NaN
67,left_knee,13,NaN,NaN
67,right_knee,14,NaN,NaN
67,left_ankle,15,NaN,NaN
67,right_ankle,16,NaN,NaN
68,nose,0,885.9719,551.1949
68,left_eye,1,1000.5431,440.82373
68,right_eye,2,834.1033,469.63452
68,left_ear,3,1227.1797,488.62115
68,right_ear,4,NaN,NaN
68,left_shoulder,5,NaN,NaN
68,right_shoulder,6,792.302,888.90125
68,left_elbow,7,NaN,NaN
68,right_elbow,8,NaN,NaN
68,left_wrist,9,NaN,NaN
68,right_wrist,10,NaN,NaN
68,left_hip,11,NaN,NaN
68,right_hip,12,NaN,NaN
68,left_knee,13,NaN,NaN
68,right_knee,14,NaN,NaN
68,left_ankle,15,NaN,NaN
68,right_ankle,16,NaN,NaN
69,nose,0,880.4538,551.4723
69,left_eye,1,994.9967,440.32693
69,right_eye,2,830.284,468.71823
69,left_ear,3,1224.8362,485.1287
69,right_ear,4,NaN,NaN
69,left_shoulder,5,NaN,NaN
69,right_shoulder,6,791.365,886.7313
69,left_elbow,7,NaN,NaN
69,right_elbow,8,NaN,NaN
69,left_wrist,9,NaN,NaN
69,right_wrist,10,NaN,NaN
69,left_hip,11,NaN,NaN
69,right_hip,12,NaN,NaN
69,left_knee,13,NaN,NaN
69,right_knee,14,NaN,NaN
69,left_ankle,15,NaN,NaN
69,right_ankle,16,NaN,NaN
70,nose,0,873.43524,552.7363
70,left_eye,1,988.8108,440.5135
70,right_eye,2,824.54553,467.7412
70,left_ear,3,1223.5795,480.94894
70,right_ear,4,NaN,NaN
70,left_shoulder,5,NaN,NaN
70,right_shoulder,6,791.7006,880.0154
70,left_elbow,7,NaN,NaN
70,right_elbow,8,NaN,NaN
70,left_wrist,9,NaN,NaN
70,right_wrist,10,NaN,NaN
70,left_hip,11,NaN,NaN
70,right_hip,12,NaN,NaN
70,left_knee,13,NaN,NaN
70,right_knee,14,NaN,NaN
70,left_ankle,15,NaN,NaN
70,right_ankle,16,NaN,NaN
71,nose,0,867.2268,551.1048
71,left_eye,1,981.64386,438.61426
71,right_eye,2,818.36206,465.6555
71,left_ear,3,1215.5085,479.98712
71,right_ear,4,NaN,NaN
71,left_shoulder,5,NaN,NaN
71,right_shoulder,6,796.067,874.7693
71,left_elbow,7,NaN,NaN
71,right_elbow,8,NaN,NaN
71,left_wrist,9,NaN,NaN
71,right_wrist,10,NaN,NaN
71,left_hip,11,NaN,NaN
71,right_hip,12,NaN,NaN
71,left_knee,13,NaN,NaN
71,right_knee,14,NaN,NaN
71,left_ankle,15,NaN,NaN
71,right_ankle,16,NaN,NaN
72,nose,0,863.00244,556.20245
72,left_eye,1,979.9685,436.02045
72,right_eye,2,819.4106,462.20563
72,left_ear,3,1235.8379,461.91016
72,right_ear,4,NaN,NaN
72,left_shoulder,5,NaN,NaN
72,right_shoulder,6,818.2854,870.45215
72,left_elbow,7,NaN,NaN
72,right_elbow,8,NaN,NaN
72,left_wrist,9,NaN,NaN
72,right_wrist,10,NaN,NaN
72,left_hip,11,NaN,NaN
72,right_hip,12,NaN,NaN
72,left_knee,13,NaN,NaN
72,right_knee,14,NaN,NaN
72,left_ankle,15,NaN,NaN
72,right_ankle,16,NaN,NaN
73,nose,0,858.073,558.5734
73,left_eye,1,975.6946,436.42807
73,right_eye,2,815.9993,460.40875
73,left_ear,3,1238.4519,455.4663
73,right_ear,4,NaN,NaN
73,left_shoulder,5,NaN,NaN
73,right_shoulder,6,833.2999,861.1808
73,left_elbow,7,NaN,NaN
73,right_elbow,8,NaN,NaN
73,left_wrist,9,NaN,NaN
73,right_wrist,10,NaN,NaN
73,left_hip,11,NaN,NaN
73,right_hip,12,NaN,NaN
73,left_knee,13,NaN,NaN
73,right_knee,14,NaN,NaN
73,left_ankle,15,NaN,NaN
73,right_ankle,16,NaN,NaN
74,nose,0,850.03906,555.5122
74,left_eye,1,968.82227,437.2625
74,right_eye,2,812.696,460.89923
74,left_ear,3,1234.0547,465.349
74,right_ear,4,NaN,NaN
74,left_shoulder,5,NaN,NaN
74,right_shoulder,6,825.177,866.42017
74,left_elbow,7,NaN,NaN
74,right_elbow,8,NaN,NaN
74,left_wrist,9,NaN,NaN
74,right_wrist,10,NaN,NaN
74,left_hip,11,NaN,NaN
74,right_hip,12,NaN,NaN
74,left_knee,13,NaN,NaN
74,right_knee,14,NaN,NaN
74,left_ankle,15,NaN,NaN
74,right_ankle,16,NaN,NaN
75,nose,0,840.03174,543.6676
75,left_eye,1,957.07263,431.13904
75,right_eye,2,798.4007,456.7601
75,left_ear,3,1208.0491,469.7406
75,right_ear,4,NaN,NaN
75,left_shoulder,5,NaN,NaN
75,right_shoulder,6,795.40234,869.4883
75,left_elbow,7,NaN,NaN
75,right_elbow,8,NaN,NaN
75,left_wrist,9,NaN,NaN
75,right_wrist,10,NaN,NaN
75,left_hip,11,NaN,NaN
75,right_hip,12,NaN,NaN
75,left_knee,13,NaN,NaN
75,right_knee,14,NaN,NaN
75,left_ankle,15,NaN,NaN
75,right_ankle,16,NaN,NaN
76,nose,0,815.4638,522.4514
76,left_eye,1,931.81226,414.255
76,right_eye,2,776.76526,437.3938
76,left_ear,3,1184.5164,453.49814
76,right_ear,4,NaN,NaN
76,left_shoulder,5,NaN,NaN
76,right_shoulder,6,784.6281,866.15173
76,left_elbow,7,NaN,NaN
76,right_elbow,8,NaN,NaN
76,left_wrist,9,NaN,NaN
76,right_wrist,10,NaN,NaN
76,left_hip,11,NaN,NaN
76,right_hip,12,NaN,NaN
76,left_knee,13,NaN,NaN
76,right_knee,14,NaN,NaN
76,left_ankle,15,NaN,NaN
76,right_ankle,16,NaN,NaN
77,nose,0,779.11554,514.7357
77,left_eye,1,894.7219,402.26358
77,right_eye,2,738.4927,426.07666
77,left_ear,3,1148.0592,432.6332
77,right_ear,4,NaN,NaN
77,left_shoulder,5,NaN,NaN
77,right_shoulder,6,730.9302,856.9263
77,left_elbow,7,NaN,NaN
77,right_elbow,8,NaN,NaN
77,left_wrist,9,NaN,NaN
77,right_wrist,10,NaN,NaN
77,left_hip,11,NaN,NaN
77,right_hip,12,NaN,NaN
77,left_knee,13,NaN,NaN
77,right_knee,14,NaN,NaN
77,left_ankle,15,NaN,NaN
77,right_ankle,16,NaN,NaN
78,nose,0,751.5547,502.12448
78,left_eye,1,867.42236,376.6217
78,right_eye,2,706.444,398.11456
78,left_ear,3,1124.2915,404.0232
78,right_ear,4,NaN,NaN
78,left_shoulder,5,NaN,NaN
78,right_shoulder,6,704.45294,834.13416
78,left_elbow,7,NaN,NaN
78,right_elbow,8,NaN,NaN
78,left_wrist,9,NaN,NaN
78,right_wrist,10,NaN,NaN
78,left_hip,11,NaN,NaN
78,right_hip,12,NaN,NaN
78,left_knee,13,NaN,NaN
78,right_knee,14,NaN,NaN
78,left_ankle,15,NaN,NaN
78,right_ankle,16,NaN,NaN
79,nose,0,705.6579,361.98544
79,left_eye,1,816.4734,252.27118
79,right_eye,2,690.7748,249.77536
79,left_ear,3,1076.8164,286.38696
79,right_ear,4,NaN,NaN
79,left_shoulder,5,NaN,NaN
79,right_shoulder,6,675.5746,726.8148
79,left_elbow,7,NaN,NaN
79,right_elbow,8,NaN,NaN
79,left_wrist,9,NaN,NaN
79,right_wrist,10,NaN,NaN
79,left_hip,11,NaN,NaN
79,right_hip,12,NaN,NaN
79,left_knee,13,NaN,NaN
79,right_knee,14,NaN,NaN
79,left_ankle,15,NaN,NaN
79,right_ankle,16,NaN,NaN
80,nose,0,702.1621,248.80377
80,left_eye,1,814.37134,132.36383
80,right_eye,2,NaN,NaN
80,left_ear,3,1043.0872,178.95386
80,right_ear,4,NaN,NaN
80,left_shoulder,5,NaN,NaN
80,right_shoulder,6,496.32968,644.88275
80,left_elbow,7,NaN,NaN
80,right_elbow,8,NaN,NaN
80,left_wrist,9,NaN,NaN
80,right_wrist,10,NaN,NaN
80,left_hip,11,NaN,NaN
80,right_hip,12,NaN,NaN
80,left_knee,13,NaN,NaN
80,right_knee,14,NaN,NaN
80,left_ankle,15,NaN,NaN
80,right_ankle,16,NaN,NaN
81,nose,0,750.0129,130.89151
81,left_eye,1,837.9638,59.372925
81,right_eye,2,NaN,NaN
81,left_ear,3,1014.69385,139.64346
81,right_ear,4,NaN,NaN
81,left_shoulder,5,1216.3536,559.3882
81,right_shoulder,6,588.60486,562.06226
81,left_elbow,7,NaN,NaN
81,right_elbow,8,NaN,NaN
81,left_wrist,9,NaN,NaN
81,right_wrist,10,NaN,NaN
81,left_hip,11,NaN,NaN
81,right_hip,12,NaN,NaN
81,left_knee,13,NaN,NaN
81,right_knee,14,NaN,NaN
81,left_ankle,15,NaN,NaN
81,right_ankle,16,NaN,NaN
82,nose,0,NaN,NaN
82,left_eye,1,NaN,NaN
82,right_eye,2,NaN,NaN
82,left_ear,3,NaN,NaN
82,right_ear,4,NaN,NaN
82,left_shoulder,5,1209.976,498.72473
82,right_shoulder,6,589.0815,495.62207
82,left_elbow,7,NaN,NaN
82,right_elbow,8,NaN,NaN
82,left_wrist,9,NaN,NaN
82,right_wrist,10,NaN,NaN
82,left_hip,11,NaN,NaN
82,right_hip,12,NaN,NaN
82,left_knee,13,NaN,NaN
82,right_knee,14,NaN,NaN
82,left_ankle,15,NaN,NaN
82,right_ankle,16,NaN,NaN
83,nose,0,674.419,144.19687
83,left_eye,1,747.27734,54.472656
83,right_eye,2,NaN,NaN
83,left_ear,3,964.3375,43.606873
83,right_ear,4,NaN,NaN
83,left_shoulder,5,NaN,NaN
83,right_shoulder,6,607.78503,401.50958
83,left_elbow,7,NaN,NaN
83,right_elbow,8,421.8275,832.6948
83,left_wrist,9,NaN,NaN
83,right_wrist,10,247.80545,806.19476
83,left_hip,11,NaN,NaN
83,right_hip,12,NaN,NaN
83,left_knee,13,NaN,NaN
83,right_knee,14,NaN,NaN
83,left_ankle,15,NaN,NaN
83,right_ankle,16,NaN,NaN
84,nose,0,608.54987,65.597534
84,left_eye,1,695.69946,0.0
84,right_eye,2,NaN,NaN
84,left_ear,3,922.3075,0.0
84,right_ear,4,NaN,NaN
84,left_shoulder,5,NaN,NaN
84,right_shoulder,6,607.2712,358.6392
84,left_elbow,7,NaN,NaN
84,right_elbow,8,365.22394,744.1008
84,left_wrist,9,NaN,NaN
84,right_wrist,10,84.19049,893.5886
84,left_hip,11,NaN,NaN
84,right_hip,12,NaN,NaN
84,left_knee,13,NaN,NaN
84,right_knee,14,NaN,NaN
84,left_ankle,15,NaN,NaN
84,right_ankle,16,NaN,NaN
85,nose,0,579.9444,39.65808
85,left_eye,1,665.3128,0.0
85,right_eye,2,NaN,NaN
85,left_ear,3,890.1258,0.0
85,right_ear,4,NaN,NaN
85,left_shoulder,5,NaN,NaN
85,right_shoulder,6,562.36053,337.17453
85,left_elbow,7,NaN,NaN
85,right_elbow,8,347.44794,742.15247
85,left_wrist,9,NaN,NaN
85,right_wrist,10,77.49524,895.28815
85,left_hip,11,NaN,NaN
85,right_hip,12,NaN,NaN
85,left_knee,13,NaN,NaN
85,right_knee,14,NaN,NaN
85,left_ankle,15,NaN,NaN
85,right_ankle,16,NaN,NaN
86,nose,0,NaN,NaN
86,left_eye,1,NaN,NaN
86,right_eye,2,NaN,NaN
86,left_ear,3,919.10077,0.0
86,right_ear,4,NaN,NaN
86,left_shoulder,5,1201.7118,338.5223
86,right_shoulder,6,500.2753,303.98575
86,left_elbow,7,NaN,NaN
86,right_elbow,8,313.02933,790.161
86,left_wrist,9,NaN,NaN
86,right_wrist,10,NaN,NaN
86,left_hip,11,NaN,NaN
86,right_hip,12,NaN,NaN
86,left_knee,13,NaN,NaN
86,right_knee,14,NaN,NaN
86,left_ankle,15,NaN,NaN
86,right_ankle,16,NaN,NaN
87,nose,0,NaN,NaN
87,left_eye,1,NaN,NaN
87,right_eye,2,NaN,NaN
87,left_ear,3,851.0497,0.0
87,right_ear,4,NaN,NaN
87,left_shoulder,5,1175.179,309.34384
87,right_shoulder,6,497.2249,293.18866
87,left_elbow,7,NaN,NaN
87,right_elbow,8,322.4031,732.33813
87,left_wrist,9,NaN,NaN
87,right_wrist,10,NaN,NaN
87,left_hip,11,NaN,NaN
87,right_hip,12,NaN,NaN
87,left_knee,13,NaN,NaN
87,right_knee,14,NaN,NaN
87,left_ankle,15,NaN,NaN
87,right_ankle,16,NaN,NaN
88,nose,0,NaN,NaN
88,left_eye,1,NaN,NaN
88,right_eye,2,NaN,NaN
88,left_ear,3,803.1256,0.0
88,right_ear,4,NaN,NaN
88,left_shoulder,5,1142.7432,254.43896
88,right_shoulder,6,460.80707,279.7258
88,left_elbow,7,NaN,NaN
88,right_elbow,8,291.6874,729.54504
88,left_wrist,9,NaN,NaN
88,right_wrist,10,NaN,NaN
88,left_hip,11,NaN,NaN
88,right_hip,12,610.13416,992.1161
88,left_knee,13,NaN,NaN
88,right_knee,14,NaN,NaN
88,left_ankle,15,NaN,NaN
88,right_ankle,16,NaN,NaN
89,nose,0,NaN,NaN
89,left_eye,1,NaN,NaN
89,right_eye,2,NaN,NaN
89,left_ear,3,792.0679,0.0
89,right_ear,4,NaN,NaN
89,left_shoulder,5,1139.8958,259.8773
89,right_shoulder,6,403.5103,282.8246
89,left_elbow,7,NaN,NaN
89,right_elbow,8,247.80276,756.60297
89,left_wrist,9,NaN,NaN
89,right_wrist,10,NaN,NaN
89,left_hip,11,NaN,NaN
89,right_hip,12,NaN,NaN
89,left_knee,13,NaN,NaN
89,right_knee,14,NaN,NaN
89,left_ankle,15,NaN,NaN
89,right_ankle,16,NaN,NaN
90,nose,0,NaN,NaN
90,left_eye,1,NaN,NaN
90,right_eye,2,NaN,NaN
90,left_ear,3,763.4461,6.722351
90,right_ear,4,NaN,NaN
90,left_shoulder,5,1159.172,263.41946
